nextUpDown,pUpDown,ratiotxin,ratiotxout,ratiotxinout,ratiotxBTC,ratioopen,ratiohigh,ratiolow,ratioclose
1,0,-0.132917373,-0.058438803,0.98078822,-0.198350454,-0.011125322,-0.00255276,0.017083001,-0.005439212
0,1,0.227845912,0.306685791,1.343395862,1.002772305,-0.005439212,0.03097446,-0.015653726,0.044392981
0,0,0.012679092,-0.129820208,0.80953523,-0.189010009,0.044392981,-0.003179515,0.034670342,-0.006805738
0,0,-0.049636214,0.000816792,1.027676561,-0.048628373,-0.006805738,0.006822795,-0.00297932,-0.005512812
1,0,0.049828003,0.035846742,1.02896347,0.520783355,-0.005512812,-0.016721162,-0.172033749,-0.174262179
0,1,-0.064696942,-0.0184523,1.004776579,0.043807589,-0.174262179,-0.090558236,0.000658132,0.050777982
0,0,-0.205861745,-0.152839589,0.871952155,-0.514487492,0.050777982,-0.040504698,0.036852378,-0.018430061
0,0,0.067261123,0.176651977,1.223235699,0.497016468,-0.018430061,-0.026221222,-0.092999939,-0.063485948
1,0,0.144038133,-0.049983323,0.877928596,0.247591094,-0.063485948,-0.018654447,-0.00180481,-0.007296425
0,1,-0.013929461,0.019701073,1.035983862,-0.084534843,-0.007296425,0.034567544,0.029923609,0.044100327
1,0,0.043298615,0.017943219,1.006258443,0.100085423,0.044100327,-0.011244033,-0.0560237,-0.086083723
1,1,0.00165887,-0.144190069,0.786122834,0.04385203,-0.086083723,-0.07808839,-0.036636679,0.021873786
1,1,-0.019873478,0.168325664,1.282902326,-0.150166172,0.021873786,-0.000810657,0.034627543,0.004026125
0,1,-0.150657614,-0.138135003,0.867689541,0.091161878,0.004026125,0.019252275,0.036640545,0.035532882
0,0,-0.103683126,0.189857803,1.323503252,-0.393636447,0.035532882,0.003657251,0.014511666,-0.008884969
1,0,0.315936813,-0.068387024,0.813112692,0.054878554,-0.008884969,-0.010138683,-0.01572341,-0.031430432
0,1,0.030861571,0.032641685,1.033529974,-0.016970732,-0.031430432,-0.010632308,0.002275646,0.009502039
0,0,-0.039622057,0.015204879,1.04249325,0.318614288,0.009502039,-0.007288406,-0.011577196,-0.022776717
1,0,0.044111553,0.007720182,0.99103423,0.371888073,-0.022776717,-0.027361319,-0.191680502,-0.18028169
1,1,-0.033736605,-0.042853928,0.952741759,-0.056711487,-0.18028169,-0.025750878,-0.031428491,0.16411706
0,1,-0.27371752,-0.266339501,0.737275187,-0.48406414,0.16411706,0.021359268,0.2005868,0.001428367
1,0,0.071805614,0.387029688,1.539163752,0.025605172,0.001428367,-0.02808848,-0.045851581,-0.013573908
1,1,0.372322545,0.049277599,0.940709749,0.488730517,-0.013573908,0.104069004,0.031977481,0.102855766
1,1,0.036884604,0.010101057,0.996969782,0.082752295,0.102855766,0.114746094,0.111881066,0.136551362
0,1,-0.057891195,-0.022546487,0.995475874,0.208163511,0.136551362,0.035022568,0.090390736,0.017380604
0,0,-0.049625332,-0.068269605,0.922733285,0.006292687,0.017380604,-0.017185545,-0.023936925,-0.065689017
1,0,-0.125694125,-0.089131199,0.929041407,-0.039796323,-0.065689017,-0.067641442,-0.027493407,-0.032706311
0,1,-0.061074461,-0.096158792,0.88743086,-0.411391528,-0.032706311,0.00977892,-0.000661926,0.048763147
0,0,-0.083565356,0.229257912,1.384068358,-0.089088868,0.048763147,0.017877028,0.045596342,-0.008433855
0,0,0.184878576,-0.121074721,0.778671602,0.734627895,-0.008433855,-0.002461563,-0.000429132,-0.00850559
1,0,0.343004646,0.389950359,1.41335816,0.219154835,-0.00850559,-0.021973718,-0.01257283,-0.017562717
1,1,-0.052382051,-0.118232486,0.850567944,-0.232519651,-0.017562717,-0.018722842,-0.004741201,0.005160704
0,1,-0.017037618,0.018551134,1.037336816,-0.349839142,0.005160704,0.021875765,-0.006344782,0.027375598
0,0,-0.000605277,0.031367531,1.047359874,0.261490541,0.027375598,-0.000938573,-0.078193694,-0.081257746
0,0,-0.281830695,-0.309960999,0.676612993,-0.392683001,-0.081257746,-0.073837174,0.016692785,-0.007549879
1,0,0.008701485,0.332499823,1.496533711,-0.100852146,-0.007549879,-0.012431208,-0.040231426,-0.058074275
1,1,0.226434095,-0.019911975,0.895971609,0.913131941,-0.058074275,-0.02580913,-0.019364599,0.017246596
1,1,0.007916835,-0.00254635,0.992563198,-0.03343897,0.017246596,0.007492485,0.023639428,0.016450831
1,1,-0.021811642,-0.044269197,0.945071861,-0.132667887,0.016450831,-0.00073477,0.004127153,0.003646595
0,1,-0.062541249,-0.029744434,0.986367251,-0.080988477,0.003646595,0.024332093,0.029302422,0.023325184
0,0,0.005414194,-0.008082888,0.985615339,0.466930309,0.023325184,-0.005720998,-0.012652548,-0.021105924
0,0,-0.097097414,-0.165212621,0.802345617,-0.153818494,-0.021105924,-0.022228056,-0.026061074,-0.021717714
0,0,-0.044094023,0.318513937,1.512860607,-0.230581504,-0.021717714,-0.018661058,-0.000303278,-0.006591294
0,0,0.308949371,-0.018271467,0.870913932,0.477363693,-0.006591294,4.56E-05,-0.00700084,-0.009998618
1,0,0.139677995,0.115716014,1.103519762,0.084925755,-0.009998618,-0.016051072,-0.017413988,-0.006352974
0,1,-0.095859015,-0.069410736,0.944492091,0.222094938,-0.006352974,0.034989341,0.01250867,0.023349493
1,0,-0.012717508,-0.031943659,0.958381678,0.606094003,0.023349493,-0.003313482,0.027944442,-0.003707433
1,1,-0.038353859,-0.02122096,0.987660355,-0.069772999,-0.003707433,0.014196505,-0.001286853,0.029609041
0,1,-0.148990089,-0.146950485,0.854078952,-0.458136703,0.029609041,0.004784053,0.027357861,0.009994869
1,0,-0.06781764,0.322085471,1.51817185,-0.338288233,0.009994869,-0.000506988,-0.035767077,-0.03571823
0,1,0.415059897,-0.054262731,0.80081265,0.230787506,-0.03571823,-0.029133494,0.00255499,0.0043295
1,0,-0.06800774,-0.050853407,0.958506863,0.224696831,0.0043295,-0.001476534,0.003614207,-0.002326483
1,1,0.006502588,0.039883648,1.057594186,0.074830931,-0.002326483,0.012625975,0.008979893,0.009922041
1,1,0.072842654,0.063226346,1.058370825,0.133806285,0.009922041,0.005975917,0.009815137,0.00581777
1,1,-0.126313541,-0.123991375,0.877197179,-0.211594483,0.00581777,-0.001071955,0.001540657,0.001552935
0,1,-0.182201641,-0.167249778,0.840372405,-0.253342037,0.001552935,-0.000849542,0.003913584,0.00303364
0,0,-0.067257199,0.255835714,1.416118147,-0.437003047,0.00303364,-0.000850264,-0.000901348,-0.003472533
1,0,0.284140087,-0.037579627,0.85729717,0.932396652,-0.003472533,-0.00172437,-0.002616266,-0.001124075
1,1,0.115861079,0.159412859,1.180728964,1.833545342,-0.001124075,0.108845369,0.003640722,0.093448268
1,1,-0.036563199,-0.092394092,0.881781141,-0.51717725,0.093448268,0.000930628,0.091048374,0.006854249
0,1,0.064407518,0.031883691,1.015446564,0.06850871,0.006854249,0.064982314,0.007165868,0.07543544
1,0,-0.007267224,0.005972898,1.012986919,0.611939277,0.07543544,0.03114443,0.060937852,-0.013344485
1,1,-0.273836012,-0.268775668,0.733851474,-0.266191328,-0.013344485,-0.032541275,-0.01066811,0.012696517
1,1,0.088780451,0.387538433,1.541017694,-0.081189427,0.012696517,0.10248654,0.026117872,0.084584213
0,1,0.164003057,-0.076954748,0.835586381,-0.095530186,0.084584213,0.018308887,0.075217027,0.02059324
1,0,0.022639426,0.021655783,1.021158432,0.251142237,0.02059324,0.002202979,-0.026523132,-0.020968324
0,1,0.055659331,0.047382415,1.043191357,-0.08671298,-0.020968324,-0.024280956,0.019661338,0.008461633
1,0,-0.096436175,-0.066155842,0.949360005,-0.241081965,0.008461633,-0.001680964,-0.007509543,-0.015562712
1,1,-0.003595361,-0.048313322,0.929878231,0.409273856,-0.015562712,0.080770032,0.015887565,0.090113349
1,1,-0.198919035,-0.137136172,0.89515029,-0.367409995,0.090113349,0.002810748,0.067315347,0.011014323
1,1,0.058460477,0.315230469,1.435312256,0.26281202,0.011014323,0.083909924,0.025377093,0.009241729
1,1,0.166817573,-0.08203154,0.832146738,0.28219907,0.009241729,-0.013904692,-0.01180065,0.047327589
0,1,0.08164944,0.078526298,1.077016023,-0.047556495,0.047327589,0.01284203,0.057319527,0.010534465
1,0,-0.066590143,-0.064868059,0.93596828,0.140458168,0.010534465,-0.012605229,-0.045486192,-0.043486098
0,1,0.029068159,0.037608089,1.041744219,-0.080862865,-0.043486098,-0.003371342,0.030650782,0.030277333
1,0,-0.068757936,-0.057804418,0.947436126,0.103795204,0.030277333,-0.010689479,0.01525493,-0.016004634
1,1,-0.178563408,-0.186586767,0.80964019,-0.422026211,-0.016004634,-0.007644028,-0.015041205,0.011075655
0,1,-0.056668619,0.251747149,1.398895038,0.273427243,0.011075655,0.0062634,0.02160887,0.001424829
1,0,0.239442742,-0.054233411,0.851281061,-0.495884745,0.001424829,-0.00406337,-0.018411613,-0.012698121
0,1,0.057469729,0.082192292,1.093773226,0.529109752,-0.012698121,0.005501054,0.005943886,0.006926581
0,0,-0.007723166,-0.051018851,0.929373055,-0.103294184,0.006926581,-0.004650315,-0.023790964,-0.033702159
1,0,0.030512359,0.051281918,1.061324857,1.081772198,-0.033702159,-0.031223281,-0.101124313,-0.073434091
0,1,-7.72E-05,-0.008280572,0.987867932,-0.328235051,-0.073434091,-0.032749681,0.03294009,0.026864902
1,0,-0.172121905,-0.134351753,0.883597845,-0.383048671,0.026864902,-0.025173936,-0.06854381,-0.043084545
0,1,0.005970595,0.274020636,1.393373709,-0.02956548,-0.043084545,-0.01017918,0.018318468,0.035473771
1,0,0.26608057,-0.050587678,0.847614164,0.658240159,0.035473771,0.024772455,0.060730801,-0.006605064
0,1,0.026588732,0.056609781,1.071025105,-0.347818329,-0.006605064,0.004020697,0.001743769,0.03278577
0,0,-0.088317137,-0.110054647,0.879940627,0.137046035,0.03278577,0.007992779,0.023858284,-0.00405045
0,0,-0.02244553,-0.016303963,0.98662467,0.31633643,-0.00405045,-0.013172249,-0.013634697,-0.020863642
1,0,-0.081227784,-0.06614776,0.940977108,-0.221718071,-0.020863642,-0.017885428,-0.017321211,-0.006314794
1,1,-0.108189122,-0.052243281,0.973565732,-0.179739095,-0.006314794,-0.002553592,-0.000343932,0.004264936
0,1,-0.020889922,0.236490605,1.345255004,0.143133269,0.004264936,0.016135552,0.016170374,0.013281898
0,0,0.201820214,-0.08932017,0.821135017,0.180552925,0.013281898,-0.005818001,-0.01638706,-0.019068929
0,0,0.077504318,0.026765232,1.003924735,0.415470016,-0.019068929,-0.015138632,-0.011548457,-0.021090798
1,0,-0.007490406,0.026454123,1.042854377,-0.429599269,-0.021090798,-0.020585397,-0.027214793,-0.022501608
1,1,-0.046042518,-0.065250142,0.925917728,0.019898631,-0.022501608,0.00274825,0.002881741,0.030686852
0,1,0.024970699,0.029251088,1.031278919,-0.050089402,0.030686852,0.035715517,0.028913082,0.037074114
1,0,-0.136168726,-0.134940568,0.865637712,-0.304725584,0.037074114,0.006091269,0.025984389,-0.014762174
1,1,-0.09740403,0.257787155,1.424680373,0.04078156,-0.014762174,-0.006401773,-0.005308717,0.011165729
0,1,0.43054141,0.001065346,0.873218086,0.944964455,0.011165729,0.071222842,0.013580583,0.068092215
1,0,-0.011220116,0.001619656,1.007881288,0.29910086,0.068092215,0.017624295,0.065735415,-0.005896522
0,1,-0.039096813,-0.044219209,0.953330072,0.058829417,-0.005896522,-0.001450891,-0.011958523,0.01848676
0,0,-0.058131519,-0.032847231,0.979345682,-0.359234487,0.01848676,-0.009329785,0.011975857,-0.010272809
1,0,-0.053381915,-0.096822004,0.883031399,-0.355355189,-0.010272809,-0.004214784,-0.014509403,-0.021430021
1,1,-0.160352304,-0.105839538,0.921262869,0.082091718,-0.021430021,-0.022232903,-0.002443192,0.002185147
0,1,0.043740241,0.389173263,1.545699461,-0.114329237,0.002185147,0.008626021,0.004578198,0.005379339
1,0,0.240645198,-0.055828166,0.853457433,0.258527343,0.005379339,-0.004401893,-0.024348269,-0.021718827
1,1,0.083959435,0.115793181,1.129952554,-0.215670562,-0.021718827,-0.015174722,0.005912328,0.003608473
0,1,-0.022804741,-0.093910751,0.875749259,0.267016558,0.003608473,0.000561185,0.000730638,0.000532069
1,0,-0.057109081,-0.072527762,0.920131192,0.107541469,0.000532069,-0.003910068,-0.012606474,-0.008766417
1,1,-0.085566133,-0.039117459,0.983544409,-0.181421093,-0.008766417,0.016071687,0.007394262,0.026125408
0,1,-0.095180866,-0.038084674,0.987814616,0.107699433,0.026125408,0.008011653,0.021432766,0.005228303
0,0,-0.019399858,0.246385327,1.356818058,0.028200988,0.005228303,-0.002387535,-0.000654722,-0.010875047
1,0,0.197340557,-0.168896741,0.721126744,0.054131964,-0.010875047,-0.01130495,-0.015420016,-0.014659486
0,1,0.152244228,0.160179815,1.164136419,0.110277752,-0.014659486,-0.008503997,0.002775253,0.001584786
1,0,-0.093271199,-0.107240443,0.885865782,0.06670553,0.001584786,-0.003019595,-0.008059948,-0.006716611
1,1,0.010095927,0.046221799,1.06446966,-0.223223113,-0.006716611,0.010230055,-0.001452137,0.012061118
0,1,-0.032778222,-0.056889172,0.931554037,0.099163378,0.012061118,0.001833926,0.007614379,0.00899425
0,0,-0.07038494,-0.067624205,0.933749728,-0.401082016,0.00899425,0.000891407,0.011724451,-0.003852154
0,0,-0.126811412,0.266527213,1.461413025,-0.078535423,-0.003852154,-0.004739336,-0.008158489,-0.007078939
0,0,0.234399338,-0.133503472,0.757583003,0.579649997,-0.007078939,-0.006615532,-0.004120879,-0.002188712
0,0,0.041564107,-0.005961554,0.971113816,-0.141282657,-0.002188712,0.001495995,0.004154158,-0.001935453
0,0,0.000373927,0.017522745,1.0263948,0.07671988,-0.001935453,-0.004208227,-0.002634088,-0.001422084
0,0,-0.00907555,0.019591628,1.034046788,0.295022693,-0.001422084,-0.002209784,-0.041478985,-0.029000049
0,0,-0.072092462,-0.011237115,1.01816896,-0.076663655,-0.029000049,-0.020012932,0.003735758,-0.000133331
0,0,-0.083986471,-0.164064092,0.800671684,-0.376307401,-0.000133331,-0.010375771,-0.006029068,-0.010134516
0,0,-0.077077379,0.33661223,1.545035014,-0.154226708,-0.010134516,-0.002816995,-0.000321919,-0.004883388
0,0,0.245292454,-0.108255542,0.785343405,0.873292405,-0.004883388,0.041488366,-0.132453137,-0.010593113
0,0,-0.048452366,-0.040820094,0.9628221,0.010476065,-0.010593113,-0.058260842,0.128040323,-0.004258667
1,0,0.073790316,0.060784977,1.054651376,-0.150264041,-0.004258667,-0.007771491,-0.029805511,-0.030625215
1,1,0.054540232,0.027775598,1.014923748,0.016215062,-0.030625215,0.010030917,-0.000624777,0.030086645
0,1,-0.026461777,-0.005549088,1.004884747,0.089718919,0.030086645,0.023637848,0.038403144,0.023617442
0,0,-0.190326143,-0.192178331,0.806926395,-0.16423966,0.023617442,-0.011280194,0.004713168,-0.013090677
1,0,-0.024877703,0.254283797,1.389678774,0.08186429,-0.013090677,-0.011291271,-0.010734647,-0.003030871
0,1,0.265306503,-0.115460744,0.754955287,0.018046286,-0.003030871,0.007511514,0.00794365,0.002134891
0,0,0.073341489,0.217487433,1.299705759,0.443464855,0.002134891,-0.008029012,-0.004017788,-0.006220601
1,0,0.104074262,0.091477115,1.085543338,-0.248046706,-0.006220601,-0.00190447,-0.002568656,-0.000120046
1,1,-0.130456954,-0.162210396,0.822577089,-0.067805665,-0.000120046,0.006576145,0.005807321,0.007478046
0,1,-0.023114442,-0.026735654,0.971430434,-0.219076917,0.007478046,0.013455647,0.009210572,0.005328567
1,0,-0.112713589,-0.087266924,0.925692554,0.069783314,0.005328567,-0.013778015,-0.003745956,-0.004131882
0,1,-0.044324164,0.295124473,1.460826486,0.001786667,-0.004131882,0.005401927,0.001298923,0.002312571
0,0,0.304974703,-0.014866672,0.882992274,0.539571772,0.002312571,-0.006484538,-0.025978903,-0.027381457
0,0,0.018617268,0.007237922,1.001867256,0.319745574,-0.027381457,-0.02700595,-0.013388476,-0.008895711
0,0,-0.016159622,-0.043229195,0.943781284,-0.039834715,-0.008895711,-0.004739171,-0.068472469,-0.041604336
0,0,0.044152209,0.015950094,1.001842703,0.054804143,-0.041604336,-0.046566997,-0.055296024,-0.06614393
1,0,-0.074467009,-0.076193076,0.922907039,0.032415096,-0.06614393,-0.050255224,-0.023958018,-0.023458854
0,1,-0.071304633,-0.070567486,0.929817919,-0.126376197,-0.023458854,0.009666506,0.001799082,0.046735935
0,0,-0.114028893,0.253863391,1.445977506,-0.254827613,0.046735935,-0.00423169,-0.003178863,-0.051709213
1,0,0.208143068,-0.10249031,0.798119222,1.024200234,-0.051709213,-0.036708715,-0.097471579,-0.065483315
1,1,0.027240991,-0.013431698,0.966869034,-0.378925485,-0.065483315,-0.0244735,0.035724119,0.056591486
1,1,-0.012014985,-0.010991659,0.989534924,-0.106725417,0.056591486,0.066422476,0.029241709,0.051752476
0,1,-0.009181766,0.038663952,1.063245782,0.365072556,0.051752476,0.022718987,0.100299176,0.008262848
0,0,-0.08427642,-0.094969002,0.899911658,3.123405119,0.008262848,-0.020037899,-0.021361084,-0.004300992
1,0,-0.140377325,-0.168938675,0.817146597,-0.778060287,-0.004300992,-0.015967529,-0.018929021,-0.032532981
0,1,-0.015592173,0.449216613,1.687436596,-0.410192925,-0.032532981,-0.000992276,0.011287234,0.022826918
1,0,0.232807126,-0.153585391,0.730888495,1.290727155,0.022826918,-0.00927044,0.003062293,-0.013646106
0,1,0.039574212,0.033469552,1.030390926,0.87874135,-0.013646106,0.009671712,0.006989636,0.023603054
0,0,0.026438205,-0.007945569,0.974559892,-0.19522046,0.023603054,0.015517309,0.017292963,-0.005920502
1,0,-0.079819257,0.046151183,1.113657103,-0.490535358,-0.005920502,-0.010889779,-0.009587671,-0.006680642
0,1,-0.000203998,-0.144473412,0.791645967,-0.190237494,-0.006680642,-0.006997344,-0.004949123,0.002761232
0,0,-0.10784971,0.000637702,1.061304993,0.007021343,0.002761232,-0.007515128,-0.006167436,-0.014200858
0,0,-0.056506681,0.166334089,1.271087391,-0.137462156,-0.014200858,-0.011249877,-0.048544661,-0.046149242
1,0,0.218647736,0.032609864,0.967695942,0.372846331,-0.046149242,-0.033158952,-0.007006249,-0.008241471
0,1,0.021681372,-0.078371075,0.87766429,-0.188968111,-0.008241471,-0.005472575,-0.001885753,0.00250986
1,0,-0.000570165,-0.052746508,0.920564238,-0.12526283,0.00250986,-0.007447249,0.00367249,-0.001641
0,1,-0.014721434,0.019117647,1.037909931,-0.10024776,-0.001641,0.030200083,0.002749577,0.030661272
1,0,-0.039147013,0.015288015,1.04398517,0.093102157,0.030661272,-0.007647333,0.010103354,-0.01756323
0,1,-0.068623416,-0.09609438,0.890576641,-0.359713962,-0.01756323,-0.011437076,0.001336424,0.003621228
0,0,-0.04761003,0.592257146,1.916945597,0.177016042,0.003621228,0.001361105,-0.000104269,-0.005723291
0,0,0.255401644,-0.26414874,0.604869837,0.348505824,-0.005723291,-0.011821402,-0.030804205,-0.015287395
1,0,0.079798326,0.086907833,1.090627827,0.042011302,-0.015287395,-0.01106665,0.000150632,-0.001249603
0,1,-0.113112991,-0.122405479,0.872780578,-0.097007632,-0.001249603,0.027017344,0.014587547,0.012660107
0,0,-0.090024532,-0.064123465,0.949511365,-0.048634485,0.012660107,-0.013871504,-0.000657392,-0.002512931
1,0,0.035713204,-0.008044693,0.969879426,0.027907493,-0.002512931,-0.00846911,-0.008424403,-0.005248462
0,1,-0.104381142,-0.082486842,0.929308606,-0.286318401,-0.005248462,0.005792235,0.008410375,0.006880105
0,0,0.104643569,0.715844982,2.033189498,0.124222905,0.006880105,-0.002858574,0.004732497,-0.004988577
0,0,0.162752199,-0.27764986,0.598116189,0.251430121,-0.004988577,-0.00263659,-0.004393376,-0.00705694
0,0,0.108916177,0.113671358,1.11627907,-0.062717332,-0.00705694,-0.007636951,-0.020112016,-0.016165988
0,0,-0.079430039,-0.080323574,0.919189648,0.097945415,-0.016165988,-0.015687435,-0.029444877,-0.019040842
0,0,-0.036622875,-0.026528289,0.978979265,0.474931545,-0.019040842,-0.021951586,-0.095721424,-0.073531028
1,0,-0.102463678,-0.138518365,0.842123891,0.007268371,-0.073531028,-0.062984517,-0.060586625,-0.070042234
0,1,-0.085761194,-0.007228145,1.03771066,0.063754276,-0.070042234,-0.008156186,0.013996481,0.037964995
1,0,-0.058000693,0.403462458,1.636105177,0.062901092,0.037964995,-0.030506392,0.012301238,-0.025195418
1,1,0.225568562,-0.149014371,0.742258033,-0.327155175,-0.025195418,-0.01225992,0.004886285,0.005850165
0,1,0.054496582,0.055400095,1.055833115,0.460714215,0.005850165,0.095027761,-0.003233198,0.091478854
0,0,-0.029877205,0.021119121,1.045528868,0.158184553,0.091478854,-0.015278529,0.070594846,-0.030042721
0,0,0.04733641,0.051160253,1.052858556,-0.256025764,-0.030042721,-0.032335576,-0.029629983,-0.031967795
0,0,-0.076003209,-0.156652553,0.807716112,-0.169249336,-0.031967795,-0.020148989,-0.025912723,-0.016829746
0,0,-0.129791193,-0.006501259,1.055810584,-0.079872853,-0.016829746,-0.021890763,-0.004744958,-0.008857484
0,0,-0.011055149,0.442887284,1.631982793,-0.10505416,-0.008857484,-0.011646844,-0.061167043,-0.055628075
1,0,0.247982063,-0.310060104,0.549074621,0.516259356,-0.055628075,-0.03700005,-0.002377029,-0.003907496
0,1,0.001052307,0.137109225,1.215170301,-0.053262564,-0.003907496,0.021907083,0.007527144,0.030795506
0,0,0.009909494,0.090274349,1.128258262,0.051098505,0.030795506,-0.009386813,0.013490634,-0.012788982
0,0,-0.08495919,-0.19472129,0.758842167,-0.144963747,-0.012788982,-0.019642994,-0.020046138,-0.024493221
0,0,0.041727936,0.212184264,1.299142275,0.214165053,-0.024493221,-0.021342738,-0.042481803,-0.04147961
0,0,-0.112685434,-0.129057324,0.864245481,-0.101854649,-0.04147961,-0.03323279,-0.090202617,-0.08713821
1,0,0.010475447,0.409845307,1.577574959,0.420125849,-0.08713821,-0.062068585,-0.109923901,-0.017972902
1,1,0.159200951,-0.282887881,0.598185283,0.217352991,-0.017972902,0.011922284,0.051821608,0.027593543
1,1,0.013068713,0.017144714,1.01926956,-0.236166789,0.027593543,-0.012858182,0.051624034,0.017140596
1,1,-0.003174443,-0.043604752,0.935446879,0.047960206,0.017140596,0.044322636,0.026942613,0.055972941
0,1,0.050381892,0.02802726,1.015684544,0.077500375,0.055972941,0.080198662,0.067156155,0.031151677
1,0,-0.020908575,0.038545965,1.072494155,0.01086531,0.031151677,-0.020037096,0.012465095,-0.013991973
1,1,-0.197858324,-0.194272066,0.80759733,-0.405999695,-0.013991973,-0.024392194,-0.002957066,0.001421841
1,1,-0.023239003,0.570027754,1.877188791,-0.190138392,0.001421841,0.032789573,0.005446872,0.047299555
1,1,0.227259129,-0.186655394,0.701836322,0.641479257,0.047299555,0.045135857,0.040445869,0.032403838
0,1,0.043904442,-0.060190226,0.890772606,0.147320115,0.032403838,0.037617396,0.058528474,0.026597662
0,0,-0.062767317,0.032669567,1.085357,0.348857935,0.026597662,-0.026494913,-0.004378058,-0.017230569
1,0,-0.006819046,-0.10321398,0.85083239,-0.123051811,-0.017230569,-0.006916773,-0.044154165,-0.03001225
1,1,-0.064671165,-0.019033502,1.006362968,-0.132957485,-0.03001225,-0.033815328,0.006440614,0.000894549
0,1,-0.06157625,-0.024845408,0.994151833,-0.342809262,0.000894549,0.026771489,0.009841091,0.022448872
0,0,-0.048467891,0.461192645,1.710013586,-0.245208541,0.022448872,-0.003383191,0.021567218,-0.006093172
1,0,0.307406529,-0.21640735,0.641292024,0.828653557,-0.006093172,-0.012430128,-0.016889514,-0.018676117
0,1,-0.012684401,0.027863857,1.05032112,-0.299399405,-0.018676117,0.005298253,0.000450701,0.007934207
0,0,-0.02037942,-0.00233976,1.007051997,0.4898042,0.007934207,-0.011491889,0.001298495,-0.008577854
0,0,0.008138823,-0.043937662,0.929688934,0.254829218,-0.008577854,-0.009024707,-0.063676062,-0.061303086
0,0,-0.033879809,-0.049517747,0.941894358,-0.346103227,-0.061303086,-0.053591581,-0.007292462,-0.001938965
1,0,-0.069198778,0.233532214,1.404059174,0.286403057,-0.001938965,-0.011757855,-0.032003645,-0.025508911
0,1,-0.024174309,-0.074825086,0.90626046,-0.04502895,-0.025508911,0.004686141,0.010236197,0.015688654
1,0,0.186752777,0.071976851,1.025826211,0.230918424,0.015688654,-0.006731091,0.00783229,-0.007339136
0,1,0.047667814,-0.053647176,0.899223947,-0.215125875,-0.007339136,-0.002446363,0.005431328,0.008425034
1,0,0.064639691,0.026726218,1.006178543,-0.052534329,0.008425034,-0.007413463,-0.043962991,-0.052628588
0,1,-0.011156544,0.017614375,1.034113102,-0.106506651,-0.052628588,-0.004799364,0.000480885,0.031195633
0,0,-0.074701475,-0.083561157,0.911580655,0.809206,0.031195633,-0.010158658,0.008471521,-0.020303683
0,0,-0.187998086,-0.148465239,0.873538733,-0.461688424,-0.020303683,-0.024302352,-0.045814716,-0.033877672
1,0,0.108907761,0.714681888,2.028103253,-0.206710047,-0.033877672,-0.028512336,-0.002840909,-0.005070838
1,1,0.170804717,-0.284002652,0.58733522,0.952302744,-0.005070838,0.015085158,0.012992705,0.00151356
1,1,-0.030259765,-0.015037774,0.993546293,0.055195007,0.00151356,-0.010426654,-0.007881073,0.012491133
1,1,0.021034731,-0.004951358,0.980745552,-0.157026862,0.012491133,0.034516168,0.02264727,0.026989156
0,1,0.054057679,0.070030418,1.079183187,-0.211551512,0.026989156,0.02906228,0.023760205,0.032894347
1,0,-0.109644099,-0.10253561,0.901442893,0.137242302,0.032894347,-0.000398168,0.012229231,-0.020532407
1,1,-0.133878057,-0.150017173,0.841061129,-0.341087986,-0.020532407,-0.015819273,0.001675534,0.008648997
1,1,-0.006944731,0.666771429,2.050298661,-0.052912469,0.008648997,0.052267931,0.005252964,0.056041624
1,1,0.232399047,-0.232413779,0.639425886,0.747778568,0.056041624,0.029506305,0.043643264,0.005449891
1,1,-0.037935142,-0.048947395,0.94520049,-0.254515649,0.005449891,-0.01016732,0.008615385,0.004653837
0,1,0.116342358,0.124445483,1.128828465,0.595522913,0.004653837,0.164644667,0.017776915,0.164173411
0,0,-0.027422342,-0.034226771,0.962133423,0.485569753,0.164173411,0.060556957,0.051445543,-0.023616703
0,0,-0.071548441,0.038554472,1.098089743,-0.423889926,-0.023616703,-0.087067554,-0.010184777,-0.044875944
1,0,-0.15137822,-0.234550174,0.727424421,-0.149406584,-0.044875944,-0.028881557,-0.034926952,-0.058479532
0,1,0.03777887,0.57113548,1.855608392,-0.103296728,-0.058479532,-0.031734699,0.011367336,0.035774265
0,0,0.162414977,-0.243764793,0.635074996,0.15185558,0.035774265,0.043021689,0.007537756,-0.006923176
1,0,-0.009394029,0.022323927,1.039641343,0.1734527,-0.006923176,-0.047365983,-0.0157082,-0.034934951
0,1,-0.025741511,-0.030672688,0.966761966,-0.044461322,-0.034934951,-0.013946466,0.004706519,0.013051184
0,0,0.048281362,0.012512101,0.993759568,0.105526978,0.013051184,-0.015908442,-0.048244669,-0.055932563
1,0,-0.080648409,-0.055485177,0.958430776,0.26933678,-0.055932563,-0.060627637,-0.032020819,-0.020441399
1,1,-0.090704438,-0.068525564,0.943239841,-0.400726951,-0.020441399,0.021251509,0.019462303,0.009115404
1,1,0.034232185,0.535026512,1.791126593,-0.240544337,0.009115404,0.019462312,0.008255461,0.041841836
1,1,0.110295925,-0.25598957,0.635851645,0.329727786,0.041841836,0.048185299,0.038124751,0.023093492
0,1,0.003810878,-0.043750793,0.931725725,0.21553518,0.023093492,0.011653333,0.024565247,0.001279181
1,0,-0.011876843,-0.010821389,0.989764922,0.084642861,0.001279181,-0.039464985,-0.023521865,-0.019189822
